RUN,"Número de estudiante","sigla curso","Periodo curso",Calificación,Nota
14103892,1684,DS033462,2021-01,B,5
20243533,1680,DS033462,2021-01,MB,6
18272995,4397,HF023977,2021-01,I,3
20749348,1712,DS033462,2021-01,SU,4
21322451,1645,DS033462,2021-01,SU,4
13013475,1705,DS033462,2021-01,B,5
16933168,1646,DS033462,2021-01,SU,4
13214884,1617,DS033462,2021-01,SU,4
18721896,1603,DS033462,2021-01,SU,4
15942757,1624,DS033462,2021-01,B,5
19730917,1635,DS033462,2021-01,B,5
16028850,1703,DS033462,2021-01,B,5
21311679,1691,DS033462,2021-01,SU,4
12553889,1615,DS033462,2021-01,B,5
12589900,1604,DS033462,2021-01,SU,4
13010949,1671,DS033462,2021-01,SU,4
16778651,1652,DS033462,2021-01,SU,4
20830069,1675,DS033462,2021-01,B,5
18587882,1620,DS033462,2021-01,SU,4
17775854,1655,DS033462,2021-01,SU,4
20562548,1613,DS033462,2021-01,B,5
13306807,1627,DS033462,2021-01,SU,4
17811267,1663,DS033462,2021-01,B,5
12443334,1607,DS033462,2021-01,B,5
16110273,1693,DS033462,2022-01,B,5
13829408,1695,DS033468,2021-02,SU,4
18348469,4417,HF024002,2021-01,I,3
20082058,1622,DS033468,2021-02,B,5
15688789,1821,DS033468,2021-02,B,5
15828333,1625,DS033468,2021-02,SU,4
16028850,1703,DS033468,2021-02,B,5
18587882,1620,DS033468,2021-02,SU,4
20562548,1613,DS033468,2021-02,SU,4
12443334,1607,DS033468,2021-02,B,5
19009620,1638,DS033468,2022-01,SU,4
13010949,1671,DS033468,2022-01,MB,6
21016250,3141,DV023468,2022-01,SU,4
14596691,4422,HF024091,2021-01,I,3
21068701,4429,HF023468,2022-01,SU,4
14119965,4432,HF023468,2022-02,SU,4
19905939,3115,DV023462,2021-01,MB,6
18735647,3132,DV023462,2021-01,SU,4
18777149,3100,DV023462,2021-01,B,5
13841047,3169,DV023462,2021-01,SO,6
15346689,4502,HF024148,2021-01,MM,1
15810654,3122,DV023462,2021-01,SO,6
17626956,3098,DV023462,2021-01,SO,6
16281833,3119,DV023462,2021-01,B,5
15922090,3118,DV023462,2021-01,SO,6
21378266,4462,HF024440,2021-01,SU,4
16660225,3162,DV023462,2021-01,B,5
19916489,3134,DV023462,2021-01,SO,6
21609334,3124,DV023462,2021-01,SO,6
21016250,3141,DV023462,2021-02,SU,4
19292504,1649,DS033468,2021-02,SU,4
16361781,1653,DS033468,2021-02,B,5
16408783,1654,DS033468,2022-01,SU,4
18665359,3108,DV023468,2021-02,SU,4
19287781,3130,DV023468,2021-02,SU,4
20826666,3138,DV023468,2022-01,SU,4
18622743,3102,DV023468,2022-01,SU,4
20177349,3144,DV023468,2022-01,SU,4
15702537,3121,DV023468,2023-01,SU,4
17517752,4523,HF025155,2021-01,SO,6
15346689,4502,HF0210059,2021-01,MM,1
14119965,4432,HF0210059,2021-01,MB,6
15632990,4485,HF023474,2022-01,SU,4
14949043,4517,HF023474,2022-01,SO,7
14035503,4483,HF023474,2022-01,B,5
19970014,4494,HF023474,2022-01,SU,4
17301280,4406,HF023474,2022-01,MB,6
21118826,4403,HF023474,2022-01,SU,4
17211931,4402,HF023474,2022-01,SU,4
21479577,4493,HF023468,2021-02,SU,4
21085136,4487,HF023474,2022-01,SU,4
17537924,4496,HF023468,2021-02,B,5
12997983,4409,HF023474,2022-01,SU,4
15632990,4485,HF023468,2021-02,SU,4
19444064,4424,HF023468,2021-02,SU,4
19267504,4399,HF023474,2022-01,SU,4
21200617,4480,HF023474,2022-01,SU,4
18662040,4476,HF023468,2021-02,SU,4
14949043,4517,HF023468,2021-02,SU,4
20718881,4446,HF023474,2022-01,SU,4
14047988,4398,HF023468,2021-02,SU,4
14035503,4483,HF023468,2021-02,B,5
12869295,4513,HF023474,2022-01,SU,4
17730373,4457,HF023468,2021-02,B,5
17730373,4457,HF023474,2022-02,SU,4
17574739,4449,HF023468,2021-02,SU,4
18719434,4437,HF023468,2021-02,SU,4
21378266,4462,HF023456,2021-02,B,5
12412831,4515,HF023468,2021-02,SU,4
17301280,4406,HF023468,2021-02,B,5
16279340,4477,HF023468,2021-02,SU,4
17053586,4497,HF023468,2021-02,SU,4
15646352,4508,HF023468,2021-02,MB,6
16811844,4468,HF023468,2021-02,SU,4
15595565,4470,HF023468,2021-02,SU,4
21118826,4403,HF023468,2021-02,SU,4
15117353,4505,HF023468,2021-02,SU,4
18676597,4421,HF023468,2021-02,SU,4
17490336,4452,HF023468,2021-02,SU,4
20558146,4431,HF023468,2021-02,SU,4
18581585,4467,HF023468,2021-02,MB,6
19172971,4488,HF023468,2021-02,B,5
17211931,4402,HF023468,2021-02,SU,4
17071327,4533,HF023468,2021-02,B,5
21085136,4487,HF023468,2021-02,SU,4
17574739,4449,HF023474,2022-02,SU,4
12997983,4409,HF023468,2021-02,SU,4
19267504,4399,HF023468,2021-02,SU,4
21200617,4480,HF023468,2021-02,B,5
20157432,4491,HF023468,2021-02,SU,4
20445239,4404,HF023468,2021-02,SU,4
16811844,4468,HF023474,2022-02,SU,4
16448085,4448,HF023468,2021-02,SU,4
14442378,4490,HF023468,2021-02,SU,4
18044230,4492,HF023468,2021-02,SU,4
16478440,4500,HF023468,2021-02,SU,4
14904440,4423,HF023468,2021-02,SU,4
12423388,4430,HF023468,2021-02,SU,4
19762469,4420,HF023468,2021-02,SU,4
12463413,4464,HF023468,2021-02,B,5
18348469,4417,HF023468,2021-02,B,5
18304430,4472,HF023468,2021-02,SU,4
20338440,4450,HF023468,2021-02,B,5
15795490,4414,HF023468,2021-02,SU,4
16347110,4501,HF023468,2021-02,SU,4
16053161,4527,HF023468,2021-02,SU,4
18828212,4428,HF023468,2021-02,SU,4
21378266,4462,HF023457,2021-02,SU,4
21378266,4462,HF023457,2021-02,I,3
18676597,4421,HF023474,2022-02,SU,4
12795797,4489,HF023468,2021-02,SU,4
20002465,4471,HF023468,2021-02,MB,6
17490336,4452,HF023474,2022-02,SU,4
13435220,4413,HF023468,2021-02,B,5
12869295,4513,HF023468,2021-02,SU,4
14451986,4519,HF023468,2022-01,B,5
13124076,4451,HF023474,2022-02,SU,4
14190421,4445,HF023468,2022-01,SU,4
14904440,4423,HF023474,2022-02,SU,4
19408115,4474,HF023468,2022-01,SU,4
15918671,4460,HF023468,2022-01,SU,4
19549263,4434,HF023468,2022-01,B,5
15918671,4460,HF023474,2022-02,SU,4
15346689,4502,HF023468,2022-02,MB,6
16347110,4501,HF023474,2022-02,SU,4
18272995,4397,HF023468,2022-02,SU,4
15613350,4521,HF023474,2023-01,B,5
16367021,4407,HF023474,2023-01,SU,4
19778056,4465,HF023468,2022-02,SU,4
16880491,4511,HF023468,2022-02,SU,4
21378266,4462,HF023458,2021-02,SU,4
14596691,4422,HF023468,2023-01,SU,4
13887418,4638,HF023468,2023-01,SU,4
18278244,4495,HF023468,2023-01,SU,4
15769878,4514,HF023468,2023-01,SU,4
15621242,4443,HF023468,2023-01,B,5
16812056,1690,DS033474,2022-01,B,5
15561933,1665,DS033474,2022-01,SU,4
12553889,1615,DS033474,2022-01,B,5
13135010,1717,DS033474,2022-01,B,5
20191339,4436,HF023461,2021-02,MM,1
15346689,4502,HF023462,2021-02,MM,1
15346689,4502,HF023462,2021-02,M,2
13887418,4638,HF023462,2021-02,MM,1
13887418,4638,HF023462,2021-02,M,2
20191339,4436,HF023462,2021-02,MM,1
17537924,4496,HF023467,2021-02,I,3
17985998,1611,DS033468,2021-02,SU,4
15632990,4485,HF023467,2021-02,I,3
19149868,1682,DS033468,2021-02,B,5
12543494,4510,HF023467,2021-02,I,3
20027174,1659,DS033468,2021-02,B,5
18735647,3132,DV023474,2022-02,SU,4
14451986,4519,HF023467,2021-02,I,3
14007568,1626,DS033468,2021-02,B,5
14035503,4483,HF023467,2021-02,I,3
12660275,1689,DS033468,2021-02,B,5
17730373,4457,HF023467,2021-02,I,3
19970014,4494,HF023467,2021-02,I,3
16281833,3119,DV023474,2022-02,SU,4
17703114,1704,DS033468,2021-02,SU,4
15171681,1644,DS033468,2021-02,B,5
16610969,1696,DS033468,2021-02,B,5
15613350,4521,HF023467,2021-02,I,3
16812056,1690,DS033468,2021-02,SU,4
19405548,4529,HF023467,2021-02,I,3
13713026,1673,DS033468,2021-02,SU,4
16642824,1713,DS033468,2021-02,B,5
15142101,1702,DS033468,2021-02,B,5
14596691,4422,HF023467,2021-02,I,3
13267922,1640,DS033468,2021-02,B,5
19913860,1661,DS033468,2021-02,B,5
19657588,4455,HF023467,2021-02,MB,6
16811844,4468,HF023467,2021-02,I,3
14268252,1709,DS033468,2021-02,SU,4
21609334,3124,DV023474,2023-01,SU,4
13887418,4638,HF023467,2021-02,M,2
13887418,4638,HF023467,2021-02,I,3
18676597,4421,HF023467,2021-02,I,3
18630680,1666,DS033468,2021-02,SU,4
17490336,4452,HF023467,2021-02,I,3
18537729,1637,DS033468,2021-02,B,5
18278244,4495,HF023467,2021-02,I,3
17220021,1636,DS033468,2021-02,B,5
20811683,1621,DS033468,2021-02,SU,4
15561933,1665,DS033468,2021-02,SU,4
17211931,4402,HF023467,2021-02,I,3
15769878,4514,HF023467,2021-02,M,2
15769878,4514,HF023467,2021-02,I,3
17517752,4523,HF023467,2021-02,I,3
13822388,4442,HF023467,2021-02,I,3
17099241,1619,DS033468,2021-02,SU,4
18586110,1606,DS033468,2021-02,SU,4
14653986,4516,HF023467,2021-02,I,3
16367021,4407,HF023467,2021-02,I,3
18606507,1719,DS033468,2021-02,SU,4
20192783,1629,DS033468,2021-02,B,5
14190421,4445,HF023467,2021-02,M,2
14190421,4445,HF023467,2021-02,I,3
14103892,1684,DS033468,2021-02,B,5
20243533,1680,DS033468,2021-02,B,5
19267504,4399,HF023467,2021-02,I,3
13713616,1609,DS033468,2021-02,SU,4
21322451,1645,DS033468,2021-02,SU,4
13124076,4451,HF023467,2021-02,M,2
13124076,4451,HF023467,2021-02,I,3
13013475,1705,DS033468,2021-02,SU,4
20445239,4404,HF023467,2021-02,I,3
16933168,1646,DS033468,2021-02,SU,4
20718881,4446,HF023467,2021-02,I,3
19408115,4474,HF023467,2021-02,I,3
13214884,1617,DS033468,2021-02,SU,4
16448085,4448,HF023467,2021-02,I,3
18721896,1603,DS033468,2021-02,SU,4
14442378,4490,HF023467,2021-02,I,3
19778056,4465,HF023467,2021-02,I,3
15942757,1624,DS033468,2021-02,B,5
16478440,4500,HF023467,2021-02,I,3
14904440,4423,HF023467,2021-02,I,3
15918671,4460,HF023467,2021-02,I,3
19730917,1635,DS033468,2021-02,B,5
19762469,4420,HF023467,2021-02,I,3
21311679,1691,DS033468,2021-02,SU,4
18348469,4417,HF023467,2021-02,I,3
12553889,1615,DS033468,2021-02,SU,4
21068701,4429,HF023467,2021-02,I,3
12589900,1604,DS033468,2021-02,SU,4
20338440,4450,HF023467,2021-02,I,3
16778651,1652,DS033468,2021-02,SU,4
16347110,4501,HF023467,2021-02,I,3
16053161,4527,HF023467,2021-02,I,3
19549263,4434,HF023467,2021-02,I,3
20830069,1675,DS033468,2021-02,B,5
18828212,4428,HF023467,2021-02,I,3
16806792,4484,HF023467,2021-02,I,3
14119965,4432,HF023467,2021-02,I,3
17775854,1655,DS033468,2021-02,SU,4
13135010,1717,DS033468,2021-02,SU,4
15621242,4443,HF023467,2021-02,I,3
13306807,1627,DS033468,2021-02,SU,4
13960607,4418,HF023468,2021-02,M,2
13960607,4418,HF023468,2021-02,MM,1
17811267,1663,DS033468,2021-02,SU,4
12543494,4510,HF023468,2021-02,MM,1
20749348,1712,DS033468,2022-01,SU,4
14451986,4519,HF023468,2021-02,I,3
19970014,4494,HF023468,2021-02,I,3
19405548,4529,HF023468,2021-02,I,3
19405548,4529,HF023468,2021-02,M,2
14596691,4422,HF023468,2021-02,M,2
14596691,4422,HF023468,2021-02,I,3
19657588,4455,HF023468,2021-02,SU,4
16811844,4468,HF023468,2021-02,I,3
18278244,4495,HF023468,2021-02,I,3
18278244,4495,HF023468,2021-02,M,2
15769878,4514,HF023468,2021-02,M,2
15769878,4514,HF023468,2021-02,I,3
17517752,4523,HF023468,2021-02,SU,4
13822388,4442,HF023468,2021-02,I,3
18272995,4397,HF023468,2021-02,I,3
14653986,4516,HF023468,2021-02,M,2
16367021,4407,HF023468,2021-02,MM,1
21085136,4487,HF023468,2021-02,I,3
14190421,4445,HF023468,2021-02,MM,1
16110273,1693,DS033468,2023-02,SU,4
13124076,4451,HF023468,2021-02,I,3
19408115,4474,HF023468,2021-02,M,2
19408115,4474,HF023468,2021-02,I,3
14442378,4490,HF023468,2021-02,I,3
19778056,4465,HF023468,2021-02,MM,1
15918671,4460,HF023468,2021-02,M,2
15918671,4460,HF023468,2021-02,I,3
21068701,4429,HF023468,2021-02,MM,1
21068701,4429,HF023468,2021-02,M,2
15795490,4414,HF023468,2021-02,I,3
16347110,4501,HF023468,2021-02,I,3
19549263,4434,HF023468,2021-02,I,3
18828212,4428,HF023468,2021-02,I,3
14119965,4432,HF023468,2021-02,MM,1
15621242,4443,HF023468,2021-02,M,2
13435220,4413,HF023468,2021-02,I,3
17517752,4523,HF023474,2022-02,SU,4
12543494,4510,HF023469,2021-02,B,5
21068701,4429,HF023474,2023-01,SU,4
14119965,4432,HF023474,2023-02,B,5
19905939,3115,DV023468,2021-02,SU,4
18777149,3100,DV023468,2021-02,SU,4
13841047,3169,DV023468,2021-02,MB,6
18666480,3168,DV023468,2021-02,SU,4
12590643,3114,DV023468,2021-02,SU,4
13230236,3140,DV023468,2021-02,SU,4
15810654,3122,DV023468,2021-02,SO,6
19657588,4455,HF023469,2021-02,SU,4
17626956,3098,DV023468,2021-02,MB,6
16281833,3119,DV023468,2021-02,SU,4
15922090,3118,DV023468,2021-02,SO,6
13887418,4638,HF023469,2021-02,I,3
16660225,3162,DV023468,2021-02,SO,6
19916489,3134,DV023468,2021-02,SO,6
21609334,3124,DV023468,2021-02,SO,6
17490336,4452,HF023469,2021-02,I,3
18735647,3132,DV023468,2022-01,SU,4
15769878,4514,HF023469,2021-02,I,3
13822388,4442,HF023469,2021-02,SU,4
17822850,1632,DS033474,2022-01,B,5
16361781,1653,DS033474,2022-01,B,5
20191339,4436,HF023469,2021-02,MM,1
20191339,4436,HF023469,2021-02,NP,
18665359,3108,DV023474,2022-02,SU,4
20826666,3138,DV023474,2022-02,SU,4
18622743,3102,DV023474,2022-02,SU,4
21068701,4429,HF023469,2021-02,SU,4
16347110,4501,HF023469,2021-02,I,3
16053161,4527,HF023469,2021-02,I,3
12678278,3120,DV023474,2022-02,SU,4
14119965,4432,HF023469,2021-02,SU,4
14403625,3164,DV023474,2022-02,SU,4
12543494,4510,HF023470,2021-02,B,5
14451986,4519,HF023470,2021-02,I,3
19657588,4455,HF023470,2021-02,MB,6
21479577,4493,HF023474,2022-01,SU,4
17537924,4496,HF023474,2022-01,SU,4
16715008,4416,HF023474,2022-01,B,5
19444064,4424,HF023474,2022-01,SU,4
18662040,4476,HF023474,2022-01,B,5
19970014,4494,HF023480,2022-02,SU,4
12412831,4515,HF023480,2022-02,SU,4
18719434,4437,HF023474,2022-01,SO,6
12412831,4515,HF023474,2022-01,B,5
21118826,4403,HF023480,2022-02,SU,4
20191339,4436,HF023470,2021-02,MM,1
17053586,4497,HF023474,2022-01,SU,4
15646352,4508,HF023474,2022-01,SO,6
15595565,4470,HF023474,2022-01,B,5
12463413,4464,HF023480,2022-02,MB,6
15117353,4505,HF023474,2022-01,SU,4
20558146,4431,HF023474,2022-01,SU,4
18581585,4467,HF023474,2022-01,B,5
19172971,4488,HF023474,2022-01,SU,4
18304430,4472,HF023480,2022-02,SU,4
17071327,4533,HF023474,2022-01,SU,4
18744284,4435,HF023474,2022-01,SO,6
21068701,4429,HF023470,2021-02,B,5
20157432,4491,HF023474,2022-01,SO,6
20445239,4404,HF023474,2022-01,SU,4
16448085,4448,HF023474,2022-01,B,5
14442378,4490,HF023474,2022-01,MB,6
19470798,4439,HF023480,2023-01,SU,4
18044230,4492,HF023474,2022-01,SU,4
19762469,4420,HF023474,2022-01,SU,4
12463413,4464,HF023474,2022-01,B,5
18304430,4472,HF023474,2022-01,SU,4
12795797,4489,HF023474,2022-01,SU,4
20002465,4471,HF023474,2022-01,MB,6
19405548,4529,HF023480,2023-01,SU,4
16279340,4477,HF023480,2023-01,SU,4
17211931,4402,HF023480,2023-01,SU,4
14451986,4519,HF023474,2022-02,SU,4
14047988,4398,HF023474,2022-02,B,5
19470798,4439,HF023474,2022-02,B,5
13124076,4451,HF023480,2023-01,SU,4
15918671,4460,HF023480,2023-01,SU,4
19405548,4529,HF023474,2022-02,SU,4
16279340,4477,HF023474,2022-02,SU,4
16053161,4527,HF023480,2023-01,SU,4
13435220,4413,HF023480,2023-01,SU,4
16347110,4501,HF023480,2023-02,MB,6
14190421,4445,HF023474,2022-02,SU,4
19408115,4474,HF023474,2022-02,SU,4
16478440,4500,HF023474,2022-02,B,5
12423388,4430,HF023474,2022-02,SU,4
18348469,4417,HF023474,2022-02,SU,4
20338440,4450,HF023474,2022-02,SU,4
15795490,4414,HF023474,2022-02,B,5
20027174,1659,DS033480,2022-02,B,5
16053161,4527,HF023474,2022-02,SU,4
19549263,4434,HF023474,2022-02,SU,4
18828212,4428,HF023474,2022-02,SU,4
16806792,4484,HF023474,2022-02,SU,4
13435220,4413,HF023474,2022-02,SU,4
13960607,4418,HF023474,2023-01,B,5
15346689,4502,HF023474,2023-01,B,5
19913860,1661,DS033480,2022-02,B,5
18606507,1719,DS033480,2022-02,SU,4
18272995,4397,HF023474,2023-01,B,5
20192783,1629,DS033480,2022-02,MB,6
19778056,4465,HF023474,2023-01,SU,4
16880491,4511,HF023474,2023-01,B,5
20243533,1680,DS033480,2022-02,MB,6
19730917,1635,DS033480,2022-02,SU,4
20562548,1613,DS033480,2022-02,SU,4
15561933,1665,DS033480,2023-01,SU,4
21322451,1645,DS033480,2023-01,SU,4
17775854,1655,DS033480,2023-01,SU,4
17811267,1663,DS033480,2023-01,SU,4
12660275,1689,DS033480,2023-02,SU,4
15828333,1625,DS033480,2023-02,SU,4
14596691,4422,HF023474,2023-02,SU,4
13887418,4638,HF023474,2023-02,SU,4
18278244,4495,HF023474,2023-02,B,5
14653986,4516,HF023474,2023-02,B,5
15621242,4443,HF023474,2023-02,B,5
15922090,3118,DV023480,2022-02,MB,6
18735647,3132,DV023480,2023-01,SU,4
18666480,3168,DV023480,2023-01,SU,4
21609334,3124,DV023480,2023-02,SU,4
20191339,4436,HF023977,2021-02,MM,1
17985998,1611,DS033474,2022-01,SU,4
19149868,1682,DS033474,2022-01,SU,4
20027174,1659,DS033474,2022-01,SU,4
13829408,1695,DS033474,2022-01,SU,4
14007568,1626,DS033474,2022-01,SU,4
12660275,1689,DS033474,2022-01,SU,4
20082058,1622,DS033474,2022-01,SU,4
17703114,1704,DS033474,2022-01,B,5
15171681,1644,DS033474,2022-01,B,5
16610969,1696,DS033474,2022-01,SU,4
15346689,4502,HF024091,2021-02,MM,1
13713026,1673,DS033474,2022-01,B,5
19970014,4494,HF024091,2021-02,MM,1
16642824,1713,DS033474,2022-01,SU,4
15142101,1702,DS033474,2022-01,B,5
13267922,1640,DS033474,2022-01,B,5
19913860,1661,DS033474,2022-01,B,5
14268252,1709,DS033474,2022-01,SU,4
15688789,1821,DS033474,2022-01,SU,4
15828333,1625,DS033474,2022-01,SU,4
18630680,1666,DS033474,2022-01,SU,4
18537729,1637,DS033474,2022-01,B,5
17220021,1636,DS033474,2022-01,B,5
20811683,1621,DS033474,2022-01,SU,4
17099241,1619,DS033474,2022-01,SU,4
18586110,1606,DS033474,2022-01,SU,4
18606507,1719,DS033474,2022-01,B,5
20192783,1629,DS033474,2022-01,B,5
14103892,1684,DS033474,2022-01,SU,4
20243533,1680,DS033474,2022-01,B,5
13713616,1609,DS033474,2022-01,SU,4
21322451,1645,DS033474,2022-01,SU,4
13013475,1705,DS033474,2022-01,SU,4
16933168,1646,DS033474,2022-01,SU,4
13214884,1617,DS033474,2022-01,SU,4
18721896,1603,DS033474,2022-01,B,5
15942757,1624,DS033474,2022-01,B,5
19730917,1635,DS033474,2022-01,SU,4
16028850,1703,DS033474,2022-01,B,5
17962028,1656,DS033480,2022-02,B,5
21311679,1691,DS033474,2022-01,SU,4
14251261,1708,DS033480,2022-02,SU,4
13883301,1721,DS033480,2022-02,B,5
12589900,1604,DS033474,2022-01,B,5
16778651,1652,DS033474,2022-01,SU,4
16361781,1653,DS033480,2023-02,SU,4
20830069,1675,DS033474,2022-01,SU,4
18587882,1620,DS033474,2022-01,SU,4
15346689,4502,HF024093,2021-02,MM,1
17775854,1655,DS033474,2022-01,SU,4
20562548,1613,DS033474,2022-01,SU,4
13306807,1627,DS033474,2022-01,SU,4
17811267,1663,DS033474,2022-01,SU,4
13822388,4442,HF024093,2021-02,SO,6
12443334,1607,DS033474,2022-01,SU,4
20749348,1712,DS033474,2022-02,SU,4
19009620,1638,DS033474,2023-01,SU,4
13010949,1671,DS033474,2023-01,SU,4
18665359,3108,DV023480,2023-01,SU,4
20826666,3138,DV023480,2023-01,SU,4
21068701,4429,HF024093,2021-02,MB,6
20338440,4450,HF024093,2021-02,I,3
14119965,4432,HF024093,2021-02,I,3
16459535,3163,DV023480,2023-01,SU,4
12543494,4510,HF024148,2021-02,MM,1
13841047,3169,DV023474,2022-01,SO,6
12590643,3114,DV023474,2022-01,SU,4
15810654,3122,DV023474,2022-01,B,5
17626956,3098,DV023474,2022-01,SO,6
15922090,3118,DV023474,2022-01,SO,6
16660225,3162,DV023474,2022-01,SU,4
19916489,3134,DV023474,2022-01,B,5
19905939,3115,DV023474,2022-02,B,5
14035503,4483,HF023486,2023-01,B,5
18777149,3100,DV023474,2022-02,SU,4
18666480,3168,DV023474,2022-02,SU,4
21016250,3141,DV023474,2022-02,SU,4
13230236,3140,DV023474,2022-02,SU,4
15117353,4505,HF023486,2023-01,B,5
17071327,4533,HF023486,2023-01,SU,4
21479577,4493,HF023486,2023-02,SU,4
14451986,4519,HF023486,2023-02,B,5
19470798,4439,HF023486,2023-02,SU,4
19405548,4529,HF023486,2023-02,SU,4
17211931,4402,HF023486,2023-02,SU,4
19267504,4399,HF023486,2023-02,SU,4
16478440,4500,HF023486,2023-02,SU,4
15346689,4502,HF0210059,2021-02,MM,1
14451986,4519,HF0210059,2021-02,M,2
20338440,4450,HF023486,2023-02,SU,4
15918671,4460,HF0210059,2021-02,MM,1
16053161,4527,HF023486,2023-02,SU,4
13713026,1673,DS033486,2023-01,MB,6
20243533,1680,DS033486,2023-01,B,5
13214884,1617,DS033486,2023-01,B,5
17537924,4496,HF023480,2022-02,SU,4
16715008,4416,HF023480,2022-02,MB,6
15632990,4485,HF023480,2022-02,B,5
19444064,4424,HF023480,2022-02,B,5
18662040,4476,HF023480,2022-02,B,5
14949043,4517,HF023480,2022-02,B,5
14035503,4483,HF023480,2022-02,SU,4
13135010,1717,DS033486,2023-01,SU,4
18719434,4437,HF023480,2022-02,SO,6
20562548,1613,DS033486,2023-01,SU,4
17301280,4406,HF023480,2022-02,MB,6
17053586,4497,HF023480,2022-02,B,5
15646352,4508,HF023480,2022-02,B,5
15595565,4470,HF023480,2022-02,B,5
17811267,1663,DS033486,2023-02,B,5
15117353,4505,HF023480,2022-02,SU,4
20558146,4431,HF023480,2022-02,MB,6
18581585,4467,HF023480,2022-02,SO,6
19172971,4488,HF023480,2022-02,MB,6
17071327,4533,HF023480,2022-02,SU,4
18744284,4435,HF023480,2022-02,B,5
21200617,4480,HF023480,2022-02,SU,4
20157432,4491,HF023480,2022-02,B,5
20445239,4404,HF023480,2022-02,B,5
16448085,4448,HF023480,2022-02,SU,4
14442378,4490,HF023480,2022-02,SU,4
18044230,4492,HF023480,2022-02,MB,6
19762469,4420,HF023480,2022-02,SU,4
12795797,4489,HF023480,2022-02,B,5
20002465,4471,HF023480,2022-02,MB,6
12869295,4513,HF023480,2022-02,SU,4
21479577,4493,HF023480,2023-01,B,5
14451986,4519,HF023480,2023-01,B,5
14010109,1678,DS033486,2023-01,SU,4
21085136,4487,HF023480,2023-01,B,5
14190421,4445,HF023480,2023-01,SU,4
12997983,4409,HF023480,2023-01,SU,4
19267504,4399,HF023480,2023-01,SU,4
12678278,3120,DV023486,2023-02,SU,4
16478440,4500,HF023480,2023-01,SU,4
15214586,3155,DV023486,2023-02,SU,4
20338440,4450,HF023480,2023-01,SU,4
15795490,4414,HF023480,2023-01,SU,4
19549263,4434,HF023480,2023-01,SU,4
18828212,4428,HF023480,2023-01,SU,4
16806792,4484,HF023480,2023-01,SU,4
13960607,4418,HF023480,2023-02,B,5
14047988,4398,HF023480,2023-02,B,5
17730373,4457,HF023480,2023-02,B,5
17574739,4449,HF023480,2023-02,SU,4
15613350,4521,HF023480,2023-02,B,5
16811844,4468,HF023480,2023-02,SU,4
18676597,4421,HF023480,2023-02,B,5
17490336,4452,HF023480,2023-02,SO,6
18272995,4397,HF023480,2023-02,SU,4
20718881,4446,HF023480,2023-02,SU,4
19778056,4465,HF023480,2023-02,SU,4
14904440,4423,HF023480,2023-02,MB,6
12423388,4430,HF023480,2023-02,B,5
21118826,4403,HF024442,2023-02,B,5
16880491,4511,HF023480,2023-02,B,5
18744284,4435,HF024442,2023-02,MB,6
12463413,4464,HF024442,2023-02,MB,6
13713026,1673,DS034442,2023-02,B,5
17220021,1636,DS034442,2023-02,B,5
20192783,1629,DS034442,2023-02,MB,6
17985998,1611,DS033480,2022-02,SU,4
19149868,1682,DS033480,2022-02,SU,4
17626956,3098,DV024442,2023-02,MB,6
13829408,1695,DS033480,2022-02,SU,4
20082058,1622,DS033480,2022-02,SU,4
17703114,1704,DS033480,2022-02,B,5
15171681,1644,DS033480,2022-02,B,5
16610969,1696,DS033480,2022-02,SU,4
16812056,1690,DS033480,2022-02,SU,4
13713026,1673,DS033480,2022-02,B,5
16642824,1713,DS033480,2022-02,SU,4
15142101,1702,DS033480,2022-02,SU,4
13267922,1640,DS033480,2022-02,B,5
14268252,1709,DS033480,2022-02,SU,4
15688789,1821,DS033480,2022-02,SU,4
18537729,1637,DS033480,2022-02,SU,4
19952506,4426,HF023456,2022-01,M,2
17220021,1636,DS033480,2022-02,B,5
20811683,1621,DS033480,2022-02,B,5
19952506,4426,HF023457,2022-01,I,3
19952506,4426,HF023457,2022-01,MM,1
18586110,1606,DS033480,2022-02,B,5
14103892,1684,DS033480,2022-02,SU,4
13713616,1609,DS033480,2022-02,B,5
